"Source","Date","District","NewCases","TotalConfirmedCases"
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Apr.jpeg",2025-04-07,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Apr.jpeg",2025-04-07,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Apr.jpeg",2025-04-07,"Western rural",NA,23
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-7-Apr.jpeg",2025-04-07,"Western urban",NA,98
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Bombali",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Kambia",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Kenema",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Port Loko",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Western rural",NA,23
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-8-Apr.jpeg",2025-04-08,"Western urban",NA,98
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Bombali",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Kambia",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Kenema",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Port Loko",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Western rural",NA,24
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-9-Apr.jpeg",2025-04-09,"Western urban",NA,109
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Bombali",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Kambia",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Kenema",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Port Loko",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Western rural",NA,25
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-10-Apr.jpeg",2025-04-10,"Western urban",NA,134
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Bombali",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Kambia",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Kenema",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Port Loko",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Western rural",NA,30
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-13-Apr.jpeg",2025-04-13,"Western urban",NA,194
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Bombali",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Kambia",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Kenema",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Port Loko",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Western rural",NA,30
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-14-Apr.jpeg",2025-04-14,"Western urban",NA,194
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Bombali",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Kambia",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Kenema",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Port Loko",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Western rural",NA,35
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-15-Apr.jpeg",2025-04-15,"Western urban",NA,246
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Bombali",NA,6
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Kambia",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Kenema",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Port Loko",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Western rural",NA,42
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-16-Apr.jpeg",2025-04-16,"Western urban",NA,276
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Bombali",NA,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Kambia",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Kenema",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Port Loko",NA,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Western rural",NA,61
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-18-Apr.jpeg",2025-04-18,"Western urban",NA,338
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Bombali",NA,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Kambia",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Kenema",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Port Loko",NA,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Western rural",NA,66
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-19-Apr.jpeg",2025-04-19,"Western urban",NA,348
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Bombali",NA,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Falaba",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Kailahun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Kambia",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Karene",NA,1
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Kono",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Kenema",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Koinadugu",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Moyamba",NA,2
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Port Loko",NA,7
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Pujehun",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Tonkolili",NA,3
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Western rural",NA,68
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-20-Apr.jpeg",2025-04-20,"Western urban",NA,380
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-Apr.jpeg",2025-04-21,"Bo",NA,4
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-Apr.jpeg",2025-04-21,"Bonthe",NA,0
"https://github.com/fbranda/ADAMS/blob/main/bulletins/2025/sierra-leone/bulletins/npha-mpox-21-Apr.jpeg",2025-04-21,"Bombali",NA,7
